,id,Price,RocketStatus,MissionStatus
2424,2424,5000.0,Retired,Success
2425,2425,5000.0,Retired,Success
2426,2426,140.87596899224806,Retired,Success
2427,2427,450.0,Retired,Success
2428,2428,5000.0,Retired,Success
2429,2429,,Retired,Success
2430,2430,140.87596899224806,Retired,Success
2431,2431,5000.0,Retired,Success
2432,2432,450.0,Retired,Success
2433,2433,80.15555555555555,Retired,Success
2434,2434,32.49295774647887,Retired,Partial Failure
2435,2435,140.87596899224806,Retired,Success
2436,2436,5000.0,Retired,Success
2437,2437,5000.0,Retired,Success
2438,2438,5000.0,Retired,Failure
2439,2439,177.28571428571428,Retired,Success
2440,2440,5000.0,Retired,Success
2441,2441,80.15555555555555,Retired,Success
2442,2442,5000.0,Retired,Success
2443,2443,140.87596899224806,Retired,Success
2444,2444,5000.0,Retired,Success
2445,2445,5000.0,Retired,Success
2446,2446,450.0,Retired,Success
2447,2447,140.87596899224806,Retired,Success
2448,2448,177.28571428571428,Retired,Success
2449,2449,177.28571428571428,Retired,Success
2450,2450,5000.0,Retired,Success
2451,2451,80.15555555555555,Retired,Success
2452,2452,95.1923076923077,Retired,Success
2453,2453,35.0,Retired,Success
2454,2454,5000.0,Retired,Success
2455,2455,,Retired,Success
2456,2456,5000.0,Retired,Success
2457,2457,5000.0,Retired,Success
2458,2458,5000.0,Retired,Success
2459,2459,450.0,Retired,Success
2460,2460,5000.0,Retired,Success
2461,2461,140.87596899224806,Retired,Success
2462,2462,450.0,Retired,Success
2463,2463,5000.0,Retired,Success
2464,2464,5000.0,Retired,Success
2465,2465,5000.0,Retired,Success
2466,2466,177.28571428571428,Retired,Success
2467,2467,5000.0,Retired,Success
2468,2468,136.6,Retired,Success
2469,2469,450.0,Retired,Success
2470,2470,5000.0,Retired,Success
2471,2471,140.87596899224806,Retired,Success
2472,2472,5000.0,Retired,Success
2473,2473,,Retired,Success
2474,2474,177.28571428571428,Retired,Success
2475,2475,5000.0,Retired,Success
2476,2476,177.28571428571428,Retired,Success
2477,2477,39.13066945606695,Retired,Success
2478,2478,5000.0,Retired,Success
2479,2479,95.1923076923077,Retired,Success
2480,2480,95.1923076923077,Retired,Success
2481,2481,177.28571428571428,Retired,Success
2482,2482,140.87596899224806,Retired,Failure
2483,2483,5000.0,Retired,Success
2484,2484,5000.0,Retired,Success
2485,2485,450.0,Retired,Success
2486,2486,136.6,Retired,Failure
2487,2487,5000.0,Retired,Success
2488,2488,5000.0,Retired,Success
2489,2489,177.28571428571428,Retired,Success
2490,2490,5000.0,Retired,Success
2491,2491,,Retired,Success
2492,2492,40.0,Retired,Success
2493,2493,5000.0,Retired,Success
2494,2494,39.13066945606695,Retired,Success
2495,2495,35.0,Retired,Success
2496,2496,177.28571428571428,Retired,Success
2497,2497,5000.0,Retired,Success
2498,2498,450.0,Retired,Success
2499,2499,5000.0,Retired,Success
2500,2500,5000.0,Retired,Success
2501,2501,5000.0,Retired,Success
2502,2502,5000.0,Retired,Success
2503,2503,177.28571428571428,Retired,Success
2504,2504,80.15555555555555,Retired,Success
2505,2505,177.28571428571428,Retired,Success
2506,2506,5000.0,Retired,Success
2507,2507,5000.0,Retired,Partial Failure
2508,2508,136.6,Retired,Success
2509,2509,5000.0,Retired,Success
2510,2510,39.13066945606695,Retired,Success
2511,2511,140.87596899224806,Retired,Success
2512,2512,5000.0,Retired,Success
2513,2513,,Retired,Success
2514,2514,5000.0,Retired,Success
2515,2515,5000.0,Retired,Success
2516,2516,5000.0,Retired,Success
2517,2517,5000.0,Retired,Success
2518,2518,5000.0,Retired,Success
2519,2519,95.1923076923077,Retired,Success
2520,2520,95.1923076923077,Retired,Success
2521,2521,5000.0,Retired,Success
2522,2522,140.87596899224806,Retired,Success
2523,2523,39.13066945606695,Retired,Success
2524,2524,5000.0,Retired,Success
2525,2525,5000.0,Retired,Success
2526,2526,5000.0,Retired,Success
2527,2527,177.28571428571428,Retired,Success
2528,2528,5000.0,Retired,Failure
2529,2529,30.8,Active,Success
2530,2530,450.0,Retired,Success
2531,2531,140.87596899224806,Retired,Success
2532,2532,177.28571428571428,Retired,Success
2533,2533,177.28571428571428,Retired,Success
2534,2534,80.15555555555555,Retired,Success
2535,2535,5000.0,Retired,Success
2536,2536,450.0,Retired,Success
2537,2537,5000.0,Retired,Success
2538,2538,140.87596899224806,Retired,Success
2539,2539,5000.0,Retired,Success
2540,2540,5000.0,Retired,Success
2541,2541,177.28571428571428,Retired,Success
2542,2542,5000.0,Retired,Success
2543,2543,,Retired,Success
2544,2544,450.0,Retired,Success
2545,2545,5000.0,Retired,Success
2546,2546,5000.0,Retired,Success
2547,2547,5000.0,Retired,Success
2548,2548,177.28571428571428,Retired,Success
2549,2549,140.87596899224806,Retired,Success
2550,2550,5000.0,Retired,Success
2551,2551,5000.0,Retired,Success
2552,2552,5000.0,Retired,Success
2553,2553,5000.0,Retired,Success
2554,2554,5000.0,Retired,Success
2555,2555,5000.0,Retired,Success
2556,2556,140.87596899224806,Retired,Success
2557,2557,80.15555555555555,Retired,Success
2558,2558,177.28571428571428,Retired,Success
2559,2559,5000.0,Retired,Success
2560,2560,5000.0,Retired,Success
2561,2561,5000.0,Retired,Success
2562,2562,140.87596899224806,Retired,Success
2563,2563,450.0,Retired,Success
2564,2564,177.28571428571428,Retired,Success
2565,2565,5000.0,Retired,Success
2566,2566,,Retired,Failure
2567,2567,5000.0,Retired,Success
2568,2568,450.0,Retired,Success
2569,2569,,Retired,Success
2570,2570,5000.0,Retired,Success
2571,2571,177.28571428571428,Retired,Success
2572,2572,5000.0,Retired,Success
2573,2573,450.0,Retired,Success
2574,2574,5000.0,Retired,Success
2575,2575,5000.0,Retired,Success
2576,2576,5000.0,Retired,Success
2577,2577,5000.0,Retired,Failure
2578,2578,177.28571428571428,Retired,Success
2579,2579,140.87596899224806,Retired,Success
2580,2580,40.0,Retired,Partial Failure
2581,2581,5000.0,Retired,Success
2582,2582,450.0,Retired,Success
2583,2583,140.87596899224806,Retired,Success
2584,2584,5000.0,Retired,Success
2585,2585,5000.0,Retired,Success
2586,2586,95.1923076923077,Retired,Success
2587,2587,95.1923076923077,Retired,Success
2588,2588,5000.0,Retired,Success
2589,2589,,Retired,Success
2590,2590,5000.0,Retired,Failure
2591,2591,450.0,Retired,Success
2592,2592,5000.0,Retired,Success
2593,2593,140.87596899224806,Retired,Success
2594,2594,5000.0,Retired,Success
2595,2595,5000.0,Retired,Success
2596,2596,140.87596899224806,Retired,Success
2597,2597,80.15555555555555,Retired,Success
2598,2598,5000.0,Retired,Success
2599,2599,450.0,Retired,Success
2600,2600,5000.0,Retired,Success
2601,2601,,Retired,Success
2602,2602,,Retired,Success
2603,2603,140.87596899224806,Retired,Success
2604,2604,,Retired,Success
2605,2605,5000.0,Retired,Success
2606,2606,39.13066945606695,Retired,Partial Failure
2607,2607,450.0,Retired,Success
2608,2608,5000.0,Retired,Success
2609,2609,5000.0,Retired,Failure
2610,2610,,Retired,Success
2611,2611,95.1923076923077,Retired,Success
2612,2612,5000.0,Retired,Success
2613,2613,140.87596899224806,Retired,Success
2614,2614,36.57038461538461,Retired,Success
2615,2615,5000.0,Retired,Success
2616,2616,,Retired,Success
2617,2617,177.28571428571428,Retired,Success
2618,2618,450.0,Retired,Success
2619,2619,177.28571428571428,Retired,Success
2620,2620,5000.0,Retired,Success
2621,2621,140.87596899224806,Retired,Success
2622,2622,35.0,Retired,Success
2623,2623,450.0,Retired,Success
2624,2624,177.28571428571428,Retired,Success
2625,2625,5000.0,Retired,Success
2626,2626,177.28571428571428,Retired,Success
2627,2627,,Retired,Success
2628,2628,450.0,Retired,Success
2629,2629,5000.0,Retired,Success
2630,2630,,Retired,Success
2631,2631,177.28571428571428,Retired,Success
2632,2632,5000.0,Retired,Success
2633,2633,140.87596899224806,Retired,Success
2634,2634,5000.0,Retired,Success
2635,2635,177.28571428571428,Retired,Success
2636,2636,177.28571428571428,Retired,Success
2637,2637,450.0,Retired,Success
2638,2638,36.57038461538461,Retired,Success
2639,2639,29.75,Active,Success
2640,2640,140.87596899224806,Retired,Success
2641,2641,36.57038461538461,Retired,Success
2642,2642,39.13066945606695,Retired,Success
2643,2643,,Retired,Failure
2644,2644,177.28571428571428,Retired,Success
2645,2645,140.87596899224806,Retired,Success
2646,2646,450.0,Retired,Success
2647,2647,136.6,Retired,Success
2648,2648,30.8,Active,Success
2649,2649,177.28571428571428,Retired,Success
2650,2650,36.57038461538461,Retired,Success
2651,2651,36.57038461538461,Retired,Success
2652,2652,450.0,Retired,Success
2653,2653,140.87596899224806,Retired,Success
2654,2654,36.57038461538461,Retired,Success
2655,2655,36.57038461538461,Retired,Success
2656,2656,36.57038461538461,Retired,Success
2657,2657,177.28571428571428,Retired,Success
2658,2658,36.57038461538461,Retired,Success
2659,2659,36.57038461538461,Retired,Success
2660,2660,80.15555555555555,Retired,Success
2661,2661,140.87596899224806,Retired,Success
2662,2662,36.57038461538461,Retired,Success
2663,2663,450.0,Retired,Success
2664,2664,177.28571428571428,Retired,Success
2665,2665,39.13066945606695,Retired,Failure
2666,2666,36.57038461538461,Retired,Success
2667,2667,36.57038461538461,Retired,Success
2668,2668,36.57038461538461,Retired,Success
2669,2669,36.57038461538461,Retired,Success
2670,2670,36.57038461538461,Retired,Success
2671,2671,450.0,Retired,Success
2672,2672,36.57038461538461,Retired,Success
2673,2673,177.28571428571428,Retired,Success
2674,2674,36.57038461538461,Retired,Success
2675,2675,40.0,Retired,Success
2676,2676,,Retired,Success
2677,2677,36.57038461538461,Retired,Success
2678,2678,,Active,Success
2679,2679,,Retired,Failure
2680,2680,36.57038461538461,Retired,Success
2681,2681,177.28571428571428,Retired,Success
2682,2682,36.57038461538461,Retired,Success
2683,2683,36.57038461538461,Retired,Success
2684,2684,36.57038461538461,Retired,Success
2685,2685,450.0,Retired,Success
2686,2686,36.57038461538461,Retired,Success
2687,2687,36.57038461538461,Retired,Success
2688,2688,36.57038461538461,Retired,Success
2689,2689,40.0,Retired,Success
2690,2690,450.0,Retired,Success
2691,2691,36.57038461538461,Retired,Success
2692,2692,36.57038461538461,Retired,Success
2693,2693,140.87596899224806,Retired,Success
2694,2694,177.28571428571428,Retired,Success
2695,2695,36.57038461538461,Retired,Success
2696,2696,36.57038461538461,Retired,Success
2697,2697,450.0,Retired,Success
2698,2698,36.57038461538461,Retired,Success
2699,2699,140.87596899224806,Retired,Success
2700,2700,177.28571428571428,Retired,Success
2701,2701,36.57038461538461,Retired,Success
2702,2702,,Retired,Success
2703,2703,140.87596899224806,Retired,Success
2704,2704,80.15555555555555,Retired,Failure
2705,2705,36.57038461538461,Retired,Success
2706,2706,,Retired,Success
2707,2707,36.57038461538461,Retired,Success
2708,2708,177.28571428571428,Retired,Success
2709,2709,36.57038461538461,Retired,Success
2710,2710,,Retired,Success
2711,2711,450.0,Retired,Success
2712,2712,36.57038461538461,Retired,Success
2713,2713,36.57038461538461,Retired,Success
2714,2714,25.0,Retired,Failure
2715,2715,140.87596899224806,Retired,Success
2716,2716,35.0,Retired,Failure
2717,2717,30.8,Active,Success
2718,2718,450.0,Retired,Success
2719,2719,140.87596899224806,Retired,Success
2720,2720,36.57038461538461,Retired,Success
2721,2721,177.28571428571428,Retired,Success
2722,2722,36.57038461538461,Retired,Success
2723,2723,140.87596899224806,Retired,Success
2724,2724,,Retired,Success
2725,2725,450.0,Retired,Success
2726,2726,177.28571428571428,Retired,Success
2727,2727,,Retired,Success
2728,2728,140.87596899224806,Retired,Success
2729,2729,36.57038461538461,Retired,Success
2730,2730,140.87596899224806,Retired,Failure
2731,2731,36.57038461538461,Retired,Success
2732,2732,35.0,Retired,Success
2733,2733,450.0,Retired,Success
2734,2734,95.1923076923077,Retired,Success
2735,2735,80.15555555555555,Retired,Success
2736,2736,69.7,Active,Success
2737,2737,36.57038461538461,Retired,Success
2738,2738,36.57038461538461,Retired,Success
2739,2739,450.0,Retired,Success
2740,2740,177.28571428571428,Retired,Success
2741,2741,45.0,Active,Success
2742,2742,177.28571428571428,Retired,Success
2743,2743,450.0,Retired,Success
2744,2744,35.0,Retired,Success
2745,2745,36.57038461538461,Retired,Success
2746,2746,36.57038461538461,Retired,Success
2747,2747,80.15555555555555,Retired,Success
2748,2748,32.49295774647887,Retired,Success
2749,2749,40.0,Retired,Partial Failure
2750,2750,36.57038461538461,Retired,Failure
2751,2751,140.87596899224806,Retired,Success
2752,2752,35.0,Retired,Success
2753,2753,40.0,Active,Failure
2754,2754,29.75,Active,Success
2755,2755,450.0,Retired,Success
2756,2756,140.87596899224806,Retired,Success
2757,2757,36.57038461538461,Retired,Success
2758,2758,39.13066945606695,Retired,Success
2759,2759,36.57038461538461,Retired,Success
2760,2760,35.0,Retired,Success
2761,2761,36.57038461538461,Retired,Success
2762,2762,140.87596899224806,Retired,Success
2763,2763,36.57038461538461,Retired,Success
2764,2764,36.57038461538461,Retired,Success
2765,2765,80.15555555555555,Retired,Success
2766,2766,39.13066945606695,Retired,Success
2767,2767,95.1923076923077,Retired,Success
2768,2768,,Retired,Success
2769,2769,40.0,Retired,Success
2770,2770,140.87596899224806,Retired,Success
2771,2771,450.0,Retired,Success
2772,2772,36.57038461538461,Retired,Success
2773,2773,450.0,Retired,Success
2774,2774,35.0,Retired,Success
2775,2775,140.87596899224806,Retired,Success
2776,2776,36.57038461538461,Retired,Success
2777,2777,25.0,Retired,Success
2778,2778,140.87596899224806,Retired,Success
2779,2779,177.28571428571428,Retired,Success
2780,2780,36.57038461538461,Retired,Success
2781,2781,450.0,Retired,Success
2782,2782,36.57038461538461,Retired,Success
2783,2783,36.57038461538461,Retired,Success
2784,2784,36.57038461538461,Retired,Success
2785,2785,35.0,Retired,Success
2786,2786,69.7,Active,Partial Failure
2787,2787,140.87596899224806,Retired,Failure
2788,2788,36.57038461538461,Retired,Success
2789,2789,36.57038461538461,Retired,Success
2790,2790,80.15555555555555,Retired,Success
2791,2791,36.57038461538461,Retired,Success
2792,2792,36.57038461538461,Retired,Success
2793,2793,,Retired,Success
2794,2794,101.53846153846153,Retired,Success
2795,2795,,Retired,Partial Failure
2796,2796,36.57038461538461,Retired,Success
2797,2797,39.13066945606695,Retired,Failure
2798,2798,35.0,Retired,Success
2799,2799,450.0,Retired,Success
2800,2800,450.0,Retired,Success
2801,2801,36.57038461538461,Retired,Success
2802,2802,95.1923076923077,Retired,Success
2803,2803,36.57038461538461,Retired,Success
2804,2804,101.53846153846153,Retired,Success
2805,2805,,Retired,Success
2806,2806,,Retired,Failure
2807,2807,140.87596899224806,Retired,Success
2808,2808,40.0,Retired,Success
2809,2809,,Retired,Success
2810,2810,101.53846153846153,Retired,Success
2811,2811,140.87596899224806,Retired,Success
2812,2812,35.0,Retired,Success
2813,2813,140.87596899224806,Retired,Success
2814,2814,35.0,Retired,Success
2815,2815,36.57038461538461,Retired,Success
2816,2816,35.0,Retired,Success
2817,2817,36.57038461538461,Retired,Success
2818,2818,140.87596899224806,Retired,Success
2819,2819,40.0,Active,Failure
2820,2820,450.0,Retired,Success
2821,2821,36.57038461538461,Retired,Success
2822,2822,140.87596899224806,Retired,Success
2823,2823,35.0,Retired,Success
2824,2824,450.0,Retired,Success
2825,2825,35.0,Retired,Success
2826,2826,5000.0,Retired,Success
2827,2827,140.87596899224806,Retired,Success
2828,2828,36.57038461538461,Retired,Success
2829,2829,35.0,Retired,Failure
2830,2830,101.53846153846153,Retired,Success
2831,2831,140.87596899224806,Retired,Success
2832,2832,36.57038461538461,Retired,Success
2833,2833,177.28571428571428,Retired,Partial Failure
2834,2834,450.0,Retired,Success
2835,2835,140.87596899224806,Retired,Success
2836,2836,36.57038461538461,Retired,Partial Failure
2837,2837,140.87596899224806,Retired,Success
2838,2838,450.0,Retired,Success
2839,2839,35.0,Retired,Success
2840,2840,20.0,Retired,Failure
2841,2841,36.57038461538461,Retired,Success
2842,2842,177.28571428571428,Retired,Success
2843,2843,35.0,Retired,Success
2844,2844,450.0,Retired,Success
2845,2845,140.87596899224806,Retired,Success
2846,2846,39.13066945606695,Retired,Success
2847,2847,35.0,Retired,Success
2848,2848,35.0,Retired,Success
2849,2849,140.87596899224806,Retired,Success
2850,2850,35.0,Retired,Success
2851,2851,36.57038461538461,Retired,Success
2852,2852,36.57038461538461,Retired,Success
2853,2853,39.13066945606695,Retired,Success
2854,2854,177.28571428571428,Retired,Success
2855,2855,450.0,Retired,Success
2856,2856,140.87596899224806,Retired,Success
2857,2857,177.28571428571428,Retired,Success
2858,2858,36.57038461538461,Retired,Success
2859,2859,101.53846153846153,Retired,Success
2860,2860,140.87596899224806,Retired,Success
2861,2861,39.13066945606695,Retired,Failure
2862,2862,177.28571428571428,Retired,Success
2863,2863,36.57038461538461,Retired,Success
2864,2864,450.0,Retired,Success
2865,2865,177.28571428571428,Retired,Success
2866,2866,40.0,Active,Success
2867,2867,140.87596899224806,Retired,Success
2868,2868,25.0,Retired,Success
2869,2869,450.0,Retired,Success
2870,2870,177.28571428571428,Retired,Success
2871,2871,101.53846153846153,Retired,Success
2872,2872,140.87596899224806,Retired,Success
2873,2873,177.28571428571428,Retired,Success
2874,2874,36.57038461538461,Retired,Success
2875,2875,35.0,Retired,Success
2876,2876,35.0,Retired,Success
2877,2877,35.0,Retired,Success
2878,2878,140.87596899224806,Retired,Success
2879,2879,40.0,Retired,Success
2880,2880,450.0,Retired,Success
2881,2881,177.28571428571428,Retired,Success
2882,2882,37.0,Retired,Failure
2883,2883,140.87596899224806,Retired,Success
2884,2884,450.0,Retired,Success
2885,2885,40.0,Active,Success
2886,2886,35.0,Retired,Success
2887,2887,39.13066945606695,Retired,Success
2888,2888,140.87596899224806,Retired,Success
2889,2889,177.28571428571428,Retired,Success
2890,2890,35.0,Retired,Success
2891,2891,140.87596899224806,Retired,Success
2892,2892,36.57038461538461,Retired,Success
2893,2893,95.1923076923077,Retired,Success
2894,2894,39.13066945606695,Retired,Partial Failure
2895,2895,40.0,Active,Success
2896,2896,5000.0,Retired,Success
2897,2897,36.57038461538461,Retired,Success
2898,2898,36.57038461538461,Retired,Success
2899,2899,101.53846153846153,Retired,Success
2900,2900,140.87596899224806,Retired,Success
2901,2901,177.28571428571428,Retired,Success
2902,2902,450.0,Retired,Success
2903,2903,29.75,Active,Success
2904,2904,36.57038461538461,Retired,Success
2905,2905,40.0,Active,Failure
2906,2906,177.28571428571428,Retired,Success
2907,2907,140.87596899224806,Retired,Success
2908,2908,101.53846153846153,Retired,Success
2909,2909,177.28571428571428,Retired,Success
2910,2910,450.0,Retired,Success
2911,2911,36.57038461538461,Retired,Success
2912,2912,101.53846153846153,Retired,Success
2913,2913,36.57038461538461,Retired,Success
2914,2914,35.0,Retired,Success
2915,2915,450.0,Retired,Success
2916,2916,177.28571428571428,Retired,Failure
2917,2917,140.87596899224806,Retired,Success
2918,2918,450.0,Retired,Success
2919,2919,,Retired,Success
2920,2920,36.57038461538461,Retired,Success
2921,2921,101.53846153846153,Retired,Success
2922,2922,35.0,Retired,Success
2923,2923,140.87596899224806,Retired,Success
2924,2924,,Active,Success
2925,2925,101.53846153846153,Retired,Success
2926,2926,35.0,Retired,Success
2927,2927,450.0,Retired,Success
2928,2928,140.87596899224806,Retired,Success
2929,2929,36.57038461538461,Retired,Success
2930,2930,40.0,Active,Success
2931,2931,35.0,Retired,Success
2932,2932,177.28571428571428,Retired,Success
2933,2933,69.7,Active,Success
2934,2934,36.57038461538461,Retired,Success
2935,2935,450.0,Retired,Success
2936,2936,36.57038461538461,Retired,Failure
2937,2937,177.28571428571428,Retired,Success
2938,2938,140.87596899224806,Retired,Success
2939,2939,39.13066945606695,Retired,Success
2940,2940,140.87596899224806,Retired,Success
2941,2941,450.0,Retired,Success
2942,2942,177.28571428571428,Retired,Success
2943,2943,177.28571428571428,Retired,Success
2944,2944,101.53846153846153,Retired,Success
2945,2945,40.0,Active,Success
2946,2946,450.0,Retired,Success
2947,2947,140.87596899224806,Retired,Success
2948,2948,39.13066945606695,Retired,Success
2949,2949,177.28571428571428,Retired,Success
2950,2950,35.0,Retired,Success
2951,2951,177.28571428571428,Retired,Success
2952,2952,40.0,Active,Success
2953,2953,30.8,Active,Success
2954,2954,140.87596899224806,Retired,Success
2955,2955,101.53846153846153,Retired,Success
2956,2956,36.57038461538461,Retired,Success
2957,2957,140.87596899224806,Retired,Success
2958,2958,36.57038461538461,Retired,Success
2959,2959,450.0,Retired,Success
2960,2960,177.28571428571428,Retired,Success
2961,2961,25.0,Retired,Partial Failure
2962,2962,101.53846153846153,Retired,Success
2963,2963,35.0,Retired,Success
2964,2964,39.13066945606695,Retired,Success
2965,2965,40.0,Active,Success
2966,2966,35.0,Retired,Success
2967,2967,35.0,Retired,Success
2968,2968,37.0,Retired,Partial Failure
2969,2969,,Retired,Failure
2970,2970,177.28571428571428,Retired,Success
2971,2971,35.0,Retired,Success
2972,2972,177.28571428571428,Retired,Success
2973,2973,450.0,Retired,Success
2974,2974,95.1923076923077,Retired,Success
2975,2975,140.87596899224806,Retired,Success
2976,2976,30.8,Active,Success
2977,2977,101.53846153846153,Retired,Success
2978,2978,36.57038461538461,Retired,Success
2979,2979,140.87596899224806,Retired,Success
2980,2980,177.28571428571428,Retired,Success
2981,2981,140.87596899224806,Retired,Success
2982,2982,40.0,Active,Success
2983,2983,,Active,Success
2984,2984,101.53846153846153,Retired,Partial Failure
2985,2985,35.0,Retired,Success
2986,2986,177.28571428571428,Retired,Success
2987,2987,450.0,Retired,Success
2988,2988,,Retired,Failure
2989,2989,35.0,Retired,Success
2990,2990,140.87596899224806,Retired,Success
2991,2991,45.0,Active,Success
2992,2992,177.28571428571428,Retired,Success
2993,2993,177.28571428571428,Retired,Success
2994,2994,95.1923076923077,Retired,Partial Failure
2995,2995,40.0,Active,Success
2996,2996,140.87596899224806,Retired,Success
2997,2997,101.53846153846153,Retired,Success
2998,2998,35.0,Retired,Success
2999,2999,140.87596899224806,Retired,Success
3000,3000,30.8,Active,Success
3001,3001,177.28571428571428,Retired,Success
3002,3002,40.0,Active,Success
3003,3003,450.0,Retired,Success
3004,3004,177.28571428571428,Retired,Success
3005,3005,140.87596899224806,Retired,Success
3006,3006,30.8,Active,Success
3007,3007,36.57038461538461,Retired,Success
3008,3008,35.0,Retired,Success
3009,3009,35.0,Retired,Success
3010,3010,177.28571428571428,Retired,Success
3011,3011,39.13066945606695,Retired,Success
3012,3012,450.0,Retired,Success
3013,3013,177.28571428571428,Retired,Success
3014,3014,36.57038461538461,Retired,Partial Failure
3015,3015,39.13066945606695,Retired,Success
3016,3016,101.53846153846153,Retired,Success
3017,3017,36.57038461538461,Retired,Success
3018,3018,,Retired,Success
3019,3019,,Retired,Success
3020,3020,36.57038461538461,Retired,Success
3021,3021,36.57038461538461,Retired,Success
3022,3022,40.0,Active,Success
3023,3023,35.0,Retired,Failure
3024,3024,5000.0,Retired,Success
3025,3025,30.8,Active,Success
3026,3026,177.28571428571428,Retired,Success
3027,3027,140.87596899224806,Retired,Success
3028,3028,177.28571428571428,Retired,Failure
3029,3029,,Retired,Failure
3030,3030,177.28571428571428,Retired,Success
3031,3031,36.57038461538461,Retired,Failure
3032,3032,140.87596899224806,Retired,Success
3033,3033,40.0,Active,Success
3034,3034,36.57038461538461,Retired,Success
3035,3035,45.0,Active,Success
3036,3036,140.87596899224806,Retired,Success
3037,3037,101.53846153846153,Retired,Success
3038,3038,35.0,Retired,Success
3039,3039,37.0,Retired,Success
3040,3040,40.0,Retired,Success
3041,3041,140.87596899224806,Retired,Success
3042,3042,450.0,Retired,Success
3043,3043,177.28571428571428,Retired,Success
3044,3044,177.28571428571428,Retired,Success
3045,3045,450.0,Retired,Success
3046,3046,140.87596899224806,Retired,Success
3047,3047,40.0,Active,Success
3048,3048,36.57038461538461,Retired,Success
3049,3049,177.28571428571428,Retired,Success
3050,3050,30.8,Active,Success
3051,3051,140.87596899224806,Retired,Success
3052,3052,36.57038461538461,Retired,Success
3053,3053,177.28571428571428,Retired,Success
3054,3054,35.0,Retired,Success
3055,3055,177.28571428571428,Retired,Success
3056,3056,101.53846153846153,Retired,Success
3057,3057,177.28571428571428,Retired,Success
3058,3058,140.87596899224806,Retired,Success
3059,3059,40.0,Active,Success
3060,3060,,Retired,Success
3061,3061,140.87596899224806,Retired,Success
3062,3062,35.0,Retired,Failure
3063,3063,101.53846153846153,Retired,Success
3064,3064,177.28571428571428,Retired,Success
3065,3065,29.0,Retired,Success
3066,3066,35.0,Retired,Failure
3067,3067,36.57038461538461,Retired,Success
3068,3068,35.0,Retired,Failure
3069,3069,177.28571428571428,Retired,Failure
3070,3070,64.68,Active,Success
3071,3071,40.0,Active,Success
3072,3072,35.0,Retired,Success
3073,3073,450.0,Retired,Success
3074,3074,25.0,Retired,Success
3075,3075,177.28571428571428,Retired,Success
3076,3076,30.8,Active,Success
3077,3077,35.0,Retired,Success
3078,3078,177.28571428571428,Retired,Success
3079,3079,36.57038461538461,Retired,Success
3080,3080,177.28571428571428,Retired,Success
3081,3081,36.57038461538461,Retired,Success
3082,3082,450.0,Retired,Success
3083,3083,177.28571428571428,Retired,Success
3084,3084,177.28571428571428,Retired,Success
3085,3085,140.87596899224806,Retired,Success
3086,3086,177.28571428571428,Retired,Success
3087,3087,36.57038461538461,Retired,Success
3088,3088,140.87596899224806,Retired,Success
3089,3089,101.53846153846153,Retired,Success
3090,3090,35.0,Retired,Success
3091,3091,140.87596899224806,Retired,Success
3092,3092,,Retired,Success
3093,3093,64.68,Active,Success
3094,3094,140.87596899224806,Retired,Success
3095,3095,140.87596899224806,Retired,Success
3096,3096,95.1923076923077,Retired,Failure
3097,3097,39.13066945606695,Retired,Success
3098,3098,35.0,Retired,Success
3099,3099,140.87596899224806,Retired,Success
3100,3100,40.0,Active,Success
3101,3101,140.87596899224806,Retired,Success
3102,3102,,Retired,Failure
3103,3103,35.0,Retired,Success
3104,3104,35.0,Retired,Success
3105,3105,450.0,Retired,Success
3106,3106,140.87596899224806,Retired,Success
3107,3107,36.57038461538461,Retired,Success
3108,3108,36.57038461538461,Retired,Success
3109,3109,45.0,Active,Success
3110,3110,35.0,Retired,Success
3111,3111,140.87596899224806,Retired,Success
3112,3112,69.7,Active,Success
3113,3113,40.0,Active,Success
3114,3114,101.53846153846153,Retired,Success
3115,3115,177.28571428571428,Retired,Success
3116,3116,,Retired,Failure
3117,3117,450.0,Retired,Success
3118,3118,140.87596899224806,Retired,Success
3119,3119,36.57038461538461,Retired,Success
3120,3120,45.0,Active,Success
3121,3121,,Retired,Failure
3122,3122,140.87596899224806,Retired,Success
3123,3123,177.28571428571428,Retired,Success
3124,3124,140.87596899224806,Retired,Success
3125,3125,35.0,Retired,Success
3126,3126,35.0,Retired,Success
3127,3127,177.28571428571428,Retired,Success
3128,3128,41.8,Retired,Success
3129,3129,450.0,Retired,Success
3130,3130,101.53846153846153,Retired,Success
3131,3131,40.0,Active,Success
3132,3132,39.13066945606695,Retired,Success
3133,3133,36.57038461538461,Retired,Success
3134,3134,35.0,Retired,Success
3135,3135,101.53846153846153,Retired,Success
3136,3136,36.57038461538461,Retired,Success
3137,3137,177.28571428571428,Retired,Success
3138,3138,40.0,Active,Success
3139,3139,,Retired,Success
3140,3140,140.87596899224806,Retired,Success
3141,3141,35.0,Retired,Success
3142,3142,177.28571428571428,Retired,Success
3143,3143,140.87596899224806,Retired,Success
3144,3144,450.0,Retired,Success
3145,3145,140.87596899224806,Retired,Success
3146,3146,35.0,Retired,Success
3147,3147,36.57038461538461,Retired,Success
3148,3148,29.0,Retired,Success
3149,3149,140.87596899224806,Retired,Success
3150,3150,40.0,Retired,Success
3151,3151,450.0,Retired,Success
3152,3152,35.0,Retired,Success
3153,3153,,Retired,Success
3154,3154,140.87596899224806,Retired,Success
